id,supplier_id,location_type,name,address_line1,address_line2,city,state_province,postal_code,country,latitude,longitude,capacity_mt,operational_since,phone,email,created_at
60afe720-22c7-4af6-a329-7d52eb0e86ba,4022a232-e169-44e0-8c38-ebc6e00bb23e,mining_operation,Salta Mining Operation,Mine Site Industrial Road,,Salta,Salta,,Argentina,41.17179,-115.12166,24825,2007,,,2016-12-06T05:38:30.449Z
67cc202f-87f8-4880-80a4-82bed4e98a4a,4022a232-e169-44e0-8c38-ebc6e00bb23e,r_and_d_center,Gauteng R And D Center,529 Industrial Way,,Gauteng,Gauteng,,South Africa,1.76726,122.91292,,2014,,,2023-09-08T05:38:30.449Z
b7f600c8-a503-41a7-917c-8fba2010f020,4022a232-e169-44e0-8c38-ebc6e00bb23e,office,Limpopo Office,350 Industrial Road,,Limpopo,Limpopo,,South Africa,8.96498,-30.99605,,2024,,,2016-06-03T05:38:30.449Z
6814e422-d2ec-4951-b3bf-26625b07e235,4022a232-e169-44e0-8c38-ebc6e00bb23e,mining_operation,California Mining Operation,Mine Site Industrial Zone,,California,California,65355,United States,-22.74414,107.83262,27232,2023,,,2020-10-21T05:38:30.449Z
66343103-59ab-4089-b6ec-643e547c9047,4022a232-e169-44e0-8c38-ebc6e00bb23e,r_and_d_center,Atacama R And D Center,826 Mining Way,,Atacama,Atacama,,Chile,-34.74081,-34.94995,,2023,,,2016-01-19T05:38:30.449Z
c4e6c6a5-5dc4-45c2-b293-601b696270ef,4022a232-e169-44e0-8c38-ebc6e00bb23e,r_and_d_center,Northern Territory R And D Center,265 Processing Road,,Northern Territory,Northern Territory,,Australia,32.64791,-113.41554,,2017,,,2019-08-19T05:38:30.449Z
822c241d-64b5-47b8-bd50-480cd029457a,a303100d-a5a2-46ee-8c2a-db05153285be,headquarters,Apex Resources Headquarters,2923 Main Boulevard,,Goromonzi,Goromonzi,77578,Zimbabwe,31.56666,88.38067,,2013,+748-418-4656,sales@apexresources.com,2022-12-18T05:38:30.409Z
f5a58018-43f3-4a7b-ac44-22bd3bc96da9,a303100d-a5a2-46ee-8c2a-db05153285be,warehouse,Erongo Warehouse,826 Mining Way,,Erongo,Erongo,,Namibia,25.94354,-72.51978,,2023,,,2020-03-30T05:38:30.449Z
0973c312-19cc-42e0-b25f-cdf6ef2412e9,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Hwange Mining Operation,Mine Site Processing Way,,Hwange,Hwange,,Zimbabwe,-14.53828,103.70543,27720,2015,,,2023-05-06T05:38:30.449Z
56c1a38a-6588-49a1-8bba-a48d4935aff5,a303100d-a5a2-46ee-8c2a-db05153285be,r_and_d_center,Mutoko R And D Center,759 Mining Road,,Mutoko,Mutoko,,Zimbabwe,-24.92069,-114.40017,,2024,,,2020-03-28T05:38:30.449Z
44e36574-c476-4e20-b1b1-ac7bbcad4a87,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Bikita Mining Operation,Mine Site Industrial Zone,,Bikita,Bikita,,Zimbabwe,29.24795,33.73334,18076,2014,,,2017-01-12T05:38:30.449Z
8f3a7fb7-ba7e-45f6-9639-d0e753bcc377,a303100d-a5a2-46ee-8c2a-db05153285be,r_and_d_center,Lagos R And D Center,206 Industrial Road,,Lagos,Lagos,,Nigeria,24.94713,-7.69585,,2018,,,2021-06-05T05:38:30.449Z
ee337644-98bd-4545-8fd2-cbb375a4ebd7,a303100d-a5a2-46ee-8c2a-db05153285be,processing_plant,Hwange Processing Plant,149 Mining Way,,Hwange,Hwange,,Zimbabwe,-25.2018,92.09793,10457,2018,,,2016-11-29T05:38:30.449Z
58f6203d-09da-44e7-b0a1-850820e237f2,a303100d-a5a2-46ee-8c2a-db05153285be,warehouse,Antofagasta Warehouse,26 Mining Zone,,Antofagasta,Antofagasta,,Chile,-8.58062,-35.76449,,2015,,,2024-10-07T05:38:30.449Z
c221a65f-fdbc-4ac6-b926-9957c10b9e0f,a303100d-a5a2-46ee-8c2a-db05153285be,office,Hwange Office,880 Mining Way,,Hwange,Hwange,,Zimbabwe,47.19984,16.27016,,2019,,,2023-04-22T05:38:30.449Z
6e6ceb4a-be81-407f-9742-705dba93ff1d,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Karas Mining Operation,Mine Site Industrial Zone,,Karas,Karas,,Namibia,5.7155,33.04477,19893,2022,,,2016-06-06T05:38:30.449Z
b786fdd3-6764-45e6-aa5a-d7d633ae82ba,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Hwange Mining Operation,Mine Site Industrial Way,,Hwange,Hwange,,Zimbabwe,18.09972,22.29114,35978,2018,,,2020-05-12T05:38:30.449Z
8171c8c7-fd3b-4c65-bd9c-fc41ba26249f,a303100d-a5a2-46ee-8c2a-db05153285be,mining_operation,Nasarawa Mining Operation,Mine Site Mining Road,,Nasarawa,Nasarawa,,Nigeria,22.81905,-98.50959,29279,2013,,,2023-09-12T05:38:30.449Z
71c460f7-a41e-4ab7-b403-563ac01dca29,0993ef4e-0912-4214-88b5-f09012b23d4a,headquarters,Meridian Energy Headquarters,7811 Central Drive,Building A,Atacama,Atacama,41114,Chile,-2.12962,13.204,,2006,+427-699-8885,sales@meridianenergy.com,2021-06-03T05:38:30.409Z
03c777d8-24e3-44b4-8878-abd015ed6e42,0993ef4e-0912-4214-88b5-f09012b23d4a,office,Santiago Office,814 Mining Way,,Santiago,Santiago,,Chile,12.21014,85.24972,,2018,,,2020-01-19T05:38:30.449Z
a954f10d-3c4c-4afd-aaac-566cc5c44056,0993ef4e-0912-4214-88b5-f09012b23d4a,mining_operation,Hwange Mining Operation,Mine Site Mining Way,,Hwange,Hwange,,Zimbabwe,-14.21155,-104.11929,37120,2009,,,2019-08-09T05:38:30.449Z
61e451c3-5f4c-487e-b9e6-fe0fb86beeb6,0993ef4e-0912-4214-88b5-f09012b23d4a,processing_plant,Santiago Processing Plant,232 Industrial Zone,,Santiago,Santiago,,Chile,-1.68518,-75.18203,42802,2021,,,2018-04-06T05:38:30.449Z
4ad76db4-8a49-49f3-9978-ee052ca80ac9,0993ef4e-0912-4214-88b5-f09012b23d4a,mining_operation,Antofagasta Mining Operation,Mine Site Processing Way,,Antofagasta,Antofagasta,,Chile,47.62599,-106.70383,43402,2016,,,2019-02-14T05:38:30.449Z
3b33b06b-9edf-473e-9a0f-509b3b3d9df4,0993ef4e-0912-4214-88b5-f09012b23d4a,processing_plant,Atacama Processing Plant,485 Mining Zone,,Atacama,Atacama,,Chile,11.00779,-31.38764,48365,2020,,,2016-01-25T05:38:30.449Z
a35655ce-778a-4fa3-8415-fdedbb18bf47,0993ef4e-0912-4214-88b5-f09012b23d4a,mining_operation,Arkansas Mining Operation,Mine Site Processing Road,,Arkansas,Arkansas,53654,United States,-32.66728,-112.53346,12071,2019,,,2018-03-20T05:38:30.449Z
01c0261a-297b-4218-abeb-9273f68bef5d,0993ef4e-0912-4214-88b5-f09012b23d4a,processing_plant,Northern Territory Processing Plant,967 Industrial Zone,,Northern Territory,Northern Territory,,Australia,-19.81599,-75.21132,28813,2007,,,2018-10-16T05:38:30.449Z
2b6c4f63-a19b-4064-b049-1695ba725620,0993ef4e-0912-4214-88b5-f09012b23d4a,warehouse,Atacama Warehouse,939 Processing Way,,Atacama,Atacama,,Chile,-33.61002,-53.00259,,2007,,,2017-02-11T05:38:30.449Z
5f48aba5-23a6-45e7-ae16-46076befef54,0993ef4e-0912-4214-88b5-f09012b23d4a,processing_plant,Antofagasta Processing Plant,519 Processing Way,,Antofagasta,Antofagasta,,Chile,16.55421,66.19179,13385,2008,,,2023-08-18T05:38:30.449Z
0b309ed4-e0fc-42f1-8916-ce674792bbc3,0993ef4e-0912-4214-88b5-f09012b23d4a,processing_plant,Antofagasta Processing Plant,735 Mining Way,,Antofagasta,Antofagasta,,Chile,-7.92151,-52.08112,12752,2014,,,2016-06-30T05:38:30.449Z
b9b40ebe-53f2-455e-849f-eeb148e0f3a0,0993ef4e-0912-4214-88b5-f09012b23d4a,office,Atacama Office,331 Processing Zone,,Atacama,Atacama,,Chile,14.59811,29.18276,,2007,,,2018-03-24T05:38:30.449Z
9a10edd9-f5e0-42e7-9d68-b916b0a16cd2,e7ab2aab-8519-40c3-beaa-7170563187c1,headquarters,Zenith Corporation Headquarters,9588 Central Drive,Floor 5,Mutoko,Mutoko,94739,Zimbabwe,40.82084,-98.77407,,2007,+150-509-2514,sales@zenithcorporation.com,2024-02-19T05:38:30.409Z
9c2f138a-1360-4bc0-b655-b4c2a955dc90,e7ab2aab-8519-40c3-beaa-7170563187c1,warehouse,Nasarawa Warehouse,877 Mining Road,,Nasarawa,Nasarawa,,Nigeria,-5.16201,-119.46787,,2009,,,2021-01-03T05:38:30.449Z
173ac4e4-c43c-4994-8b7a-9c9389c72688,e7ab2aab-8519-40c3-beaa-7170563187c1,warehouse,Goromonzi Warehouse,970 Processing Road,,Goromonzi,Goromonzi,,Zimbabwe,-17.60536,6.9636,,2007,,,2018-09-20T05:38:30.450Z
9ccb2726-91ea-4154-84d9-d7d9aba2a434,e7ab2aab-8519-40c3-beaa-7170563187c1,mining_operation,Bikita Mining Operation,Mine Site Mining Way,,Bikita,Bikita,,Zimbabwe,-11.63543,-68.0908,14811,2023,,,2017-10-20T05:38:30.450Z
d3fe2796-4f13-486d-8813-06dbcb31669a,e7ab2aab-8519-40c3-beaa-7170563187c1,mining_operation,Mutoko Mining Operation,Mine Site Processing Zone,,Mutoko,Mutoko,,Zimbabwe,38.08402,-23.11855,14637,2024,,,2018-04-20T05:38:30.450Z
c67eb973-c208-4df8-a0af-7643494008cb,e7ab2aab-8519-40c3-beaa-7170563187c1,warehouse,Northern Cape Warehouse,245 Mining Zone,,Northern Cape,Northern Cape,,South Africa,40.33123,-68.88898,,2020,,,2024-06-25T05:38:30.450Z
ff3d11ed-d8ec-4089-b291-4866b7f10b48,e7ab2aab-8519-40c3-beaa-7170563187c1,warehouse,Goromonzi Warehouse,802 Industrial Way,,Goromonzi,Goromonzi,,Zimbabwe,27.93511,-32.81419,,2013,,,2018-10-03T05:38:30.450Z
edd9f39a-4933-49c7-96a5-19f24635f35d,e7ab2aab-8519-40c3-beaa-7170563187c1,mining_operation,Mutoko Mining Operation,Mine Site Industrial Road,,Mutoko,Mutoko,,Zimbabwe,10.27615,-6.9621,36411,2013,,,2021-08-18T05:38:30.450Z
82292c6c-7157-4bb8-869a-771757b6206f,e7ab2aab-8519-40c3-beaa-7170563187c1,processing_plant,Southern Nations Processing Plant,828 Industrial Way,,Southern Nations,Southern Nations,,Ethiopia,17.7479,-105.75858,18772,2017,,,2024-11-23T05:38:30.450Z
2bdd0a9e-9ca8-418e-950e-83be2fff3918,e7ab2aab-8519-40c3-beaa-7170563187c1,processing_plant,Eastern Processing Plant,772 Processing Road,,Eastern,Eastern,,Ghana,-23.34656,-54.22117,6916,2019,,,2022-12-29T05:38:30.450Z
b93ffae0-c625-48b6-b313-8a42d30b3a07,e7ab2aab-8519-40c3-beaa-7170563187c1,mining_operation,Lagos Mining Operation,Mine Site Industrial Road,,Lagos,Lagos,,Nigeria,48.16688,-100.75343,39112,2017,,,2016-03-30T05:38:30.450Z
b912d6cc-7ef9-4f98-941f-732d11ca6b55,e7ab2aab-8519-40c3-beaa-7170563187c1,office,Ontario Office,973 Mining Road,,Ontario,Ontario,,Canada,-20.36994,24.19259,,2017,,,2019-06-23T05:38:30.450Z
50dbe11b-b087-4424-a0ad-82c0e3081f3c,e7ab2aab-8519-40c3-beaa-7170563187c1,processing_plant,Western Australia Processing Plant,571 Processing Way,,Western Australia,Western Australia,,Australia,21.51354,-15.54761,10569,2023,,,2016-09-23T05:38:30.450Z
27092d07-b51b-4bde-86ab-e708f4a62458,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,headquarters,Platinum Minerals Headquarters,1474 Central Avenue,,Hwange,Hwange,56899,Zimbabwe,43.11272,-54.65787,,2013,+236-989-5734,sales@platinumminerals.com,2021-08-17T05:38:30.409Z
0f2d51d0-b94b-4ae6-9331-f6c1a2363b87,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,warehouse,Hwange Warehouse,664 Processing Road,,Hwange,Hwange,,Zimbabwe,48.41318,112.54267,,2020,,,2016-01-30T05:38:30.450Z
0f90ee3b-c982-4d65-b6ef-f3e295bd625b,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,warehouse,Manitoba Warehouse,521 Processing Road,,Manitoba,Manitoba,,Canada,-19.50861,-107.03125,,2018,,,2016-12-21T05:38:30.450Z
32d173b3-1123-4dec-b566-a06140339b92,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,office,Ontario Office,368 Industrial Way,,Ontario,Ontario,,Canada,3.92127,102.14258,,2020,,,2017-03-06T05:38:30.450Z
77bf7cb2-29ca-44d9-9dd3-901a861d2153,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,office,Tibet Office,118 Processing Road,,Tibet,Tibet,,China,40.78926,84.34148,,2024,,,2019-11-05T05:38:30.450Z
e9919cd3-2d45-4c88-8e11-8791712b37e7,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,r_and_d_center,Mutoko R And D Center,677 Industrial Zone,,Mutoko,Mutoko,,Zimbabwe,42.89504,124.50624,,2020,,,2016-12-08T05:38:30.450Z
6548ddf9-b720-4344-a18a-7c9b1b832709,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,warehouse,Khomas Warehouse,81 Industrial Zone,,Khomas,Khomas,,Namibia,24.57298,55.69321,,2023,,,2019-06-08T05:38:30.450Z
f85e0aac-7927-4582-96f6-2dfe5afd640d,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,r_and_d_center,Katanga R And D Center,499 Mining Road,,Katanga,Katanga,,Democratic Republic of Congo,31.99564,-30.72835,,2020,,,2019-04-11T05:38:30.450Z
c132f23f-3385-44a2-b813-e2c7746b8860,f94d5403-17e2-4a5f-b88e-cc45d1fcc9fd,mining_operation,Northern Territory Mining Operation,Mine Site Industrial Zone,,Northern Territory,Northern Territory,,Australia,28.95548,109.10637,47297,2018,,,2024-02-06T05:38:30.450Z
a146d2be-119e-4885-b970-e998b1a7e7c5,88289413-90bf-42b4-846c-304a5a4a56fc,headquarters,Atlantic Corporation Headquarters,7236 Industrial Avenue,Floor 5,Ashanti,Ashanti,14967,Ghana,44.21699,2.29254,,1997,+40-921-4517,sales@atlanticcorporation.com,2024-09-04T05:38:30.409Z
26520afd-2734-4184-aebd-12681fd3eb6e,88289413-90bf-42b4-846c-304a5a4a56fc,r_and_d_center,Eastern Province R And D Center,484 Mining Way,,Eastern Province,Eastern Province,,Rwanda,-1.57819,-54.61328,,2014,,,2022-09-04T05:38:30.450Z
c66ea55a-375b-4377-8329-5c95291f7e55,88289413-90bf-42b4-846c-304a5a4a56fc,r_and_d_center,Western R And D Center,165 Processing Way,,Western,Western,,Ghana,40.82875,25.59033,,2014,,,2022-08-23T05:38:30.450Z
d2a39265-d02d-49fd-8736-d3fe0f86c408,88289413-90bf-42b4-846c-304a5a4a56fc,office,Western Australia Office,781 Processing Road,,Western Australia,Western Australia,,Australia,38.07226,127.87191,,2009,,,2018-04-28T05:38:30.450Z
6f5bea64-03ea-4072-8a7c-497cc82084a2,88289413-90bf-42b4-846c-304a5a4a56fc,processing_plant,Ashanti Processing Plant,787 Processing Zone,,Ashanti,Ashanti,,Ghana,-4.52916,-56.51021,24674,2015,,,2016-08-20T05:38:30.450Z
983dbad0-198e-45d5-8fb0-b5d4ca5ff144,88289413-90bf-42b4-846c-304a5a4a56fc,processing_plant,Ashanti Processing Plant,624 Mining Zone,,Ashanti,Ashanti,,Ghana,-21.1297,-119.86988,45402,2014,,,2022-05-14T05:38:30.450Z
223328c1-a768-4c69-a263-e54ba3632875,88289413-90bf-42b4-846c-304a5a4a56fc,warehouse,Eastern Province Warehouse,414 Industrial Zone,,Eastern Province,Eastern Province,,Rwanda,26.30066,-51.01987,,2023,,,2022-05-20T05:38:30.450Z
3ba3d097-4c5b-44c1-bd44-4e5e03783da2,88289413-90bf-42b4-846c-304a5a4a56fc,office,Western Office,874 Mining Zone,,Western,Western,,Ghana,18.82569,-45.8463,,2003,,,2018-02-21T05:38:30.450Z
414b7169-3bb9-4018-b3d8-d155f468139a,88289413-90bf-42b4-846c-304a5a4a56fc,r_and_d_center,Oromia R And D Center,907 Processing Zone,,Oromia,Oromia,,Ethiopia,45.67852,-18.90241,,1998,,,2018-12-26T05:38:30.450Z
03c8a263-ae83-47d7-bef6-888e6ca9d26d,88289413-90bf-42b4-846c-304a5a4a56fc,warehouse,California Warehouse,728 Mining Road,,California,California,71344,United States,-0.04383,-102.00757,,2022,,,2024-11-28T05:38:30.450Z
a7adbe12-71c3-4244-b8c9-eb8b4ae488f8,88289413-90bf-42b4-846c-304a5a4a56fc,mining_operation,Western Mining Operation,Mine Site Industrial Zone,,Western,Western,,Ghana,47.43543,87.24996,9678,2005,,,2024-03-20T05:38:30.450Z
119c4824-de5e-4e7e-aa16-e7839009aabd,88289413-90bf-42b4-846c-304a5a4a56fc,mining_operation,Ashanti Mining Operation,Mine Site Industrial Way,,Ashanti,Ashanti,,Ghana,25.39231,101.29896,49874,2011,,,2018-05-02T05:38:30.450Z
32df0ff4-071b-42f1-907b-3b975b8033e3,88289413-90bf-42b4-846c-304a5a4a56fc,mining_operation,Mutoko Mining Operation,Mine Site Mining Road,,Mutoko,Mutoko,,Zimbabwe,-30.86902,-107.75968,27535,1999,,,2024-07-25T05:38:30.450Z
d415e918-ae74-4598-b514-e50378d64129,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,headquarters,Pacific Materials Headquarters,3217 Industrial Drive,Floor 5,Tibet,Tibet,41893,China,-20.83833,-10.93938,,2020,+166-938-3764,sales@pacificmaterials.com,2021-12-30T05:38:30.409Z
047219ae-94e2-4a00-b207-745530216b71,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,warehouse,Qinghai Warehouse,983 Processing Road,,Qinghai,Qinghai,,China,-28.73861,-0.02466,,2021,,,2023-03-08T05:38:30.450Z
2b665890-e3c6-45db-9af4-afcafd5ee258,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,r_and_d_center,Karas R And D Center,821 Mining Way,,Karas,Karas,,Namibia,-5.60078,-7.54449,,2022,,,2017-04-18T05:38:30.450Z
05695b99-8fd8-4caa-bd60-bb7f194c7abc,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,mining_operation,Qinghai Mining Operation,Mine Site Mining Way,,Qinghai,Qinghai,,China,-20.58217,37.82099,48017,2024,,,2016-01-06T05:38:30.450Z
1f854fe9-a871-4556-b1aa-e88181e42653,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,office,Salta Office,263 Processing Zone,,Salta,Salta,,Argentina,-30.76574,102.3211,,2023,,,2024-03-07T05:38:30.450Z
fcc1fe8c-be0b-4027-aed7-6e1046a37061,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,r_and_d_center,Ontario R And D Center,991 Industrial Way,,Ontario,Ontario,,Canada,-24.17368,59.89341,,2022,,,2023-08-28T05:38:30.450Z
94b976c1-6494-467a-8aa9-f09e6600d0d5,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,r_and_d_center,Sikasso R And D Center,695 Mining Road,,Sikasso,Sikasso,,Mali,-27.26032,-96.46508,,2020,,,2021-03-06T05:38:30.450Z
38b301ca-d748-4ce5-9423-5d45f6bf571f,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,warehouse,Sichuan Warehouse,31 Industrial Way,,Sichuan,Sichuan,,China,-10.28402,115.73623,,2020,,,2022-04-20T05:38:30.450Z
bb5ee314-ed4b-495b-a5bc-1d984edc75b0,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,mining_operation,Kinshasa Mining Operation,Mine Site Processing Road,,Kinshasa,Kinshasa,,Democratic Republic of Congo,-12.35448,52.32865,23208,2022,,,2018-08-06T05:38:30.450Z
a273457c-30fa-42dc-b934-e2b1e9d293ba,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,office,Erongo Office,554 Processing Road,,Erongo,Erongo,,Namibia,-24.74465,8.01143,,2021,,,2019-03-06T05:38:30.450Z
2d3278ce-6d60-406e-b7d3-a92394c0d78d,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,mining_operation,Eastern Province Mining Operation,Mine Site Industrial Road,,Eastern Province,Eastern Province,,Rwanda,33.07301,-64.71589,20378,2020,,,2023-05-31T05:38:30.450Z
a715bb47-830a-40a0-b2a4-8b57b1ae6ae6,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,processing_plant,Nevada Processing Plant,219 Processing Road,,Nevada,Nevada,64005,United States,29.82777,2.61889,11400,2022,,,2017-08-30T05:38:30.450Z
2ef1c83e-e87b-4f23-9a04-0ee9aed858f0,f790d565-6d60-476b-bad7-8dfeb8211617,headquarters,Global Mining Headquarters,7159 Main Drive,,Addis Ababa,Addis Ababa,19582,Ethiopia,-5.50681,-24.04549,,2013,+373-901-1118,sales@globalmining.com,2021-12-31T05:38:30.409Z
efe0bbb4-c0ec-4e9e-b112-a7c5b8e03189,f790d565-6d60-476b-bad7-8dfeb8211617,office,Sikasso Office,960 Processing Way,,Sikasso,Sikasso,,Mali,26.60367,-88.48074,,2019,,,2016-06-24T05:38:30.450Z
06e8952b-6742-4ece-abea-786ccba9b794,f790d565-6d60-476b-bad7-8dfeb8211617,processing_plant,Jujuy Processing Plant,340 Industrial Road,,Jujuy,Jujuy,,Argentina,47.37264,36.16832,31445,2024,,,2020-06-10T05:38:30.450Z
d5480e24-1eef-480d-acac-d3a634427da9,f790d565-6d60-476b-bad7-8dfeb8211617,r_and_d_center,Goromonzi R And D Center,179 Industrial Road,,Goromonzi,Goromonzi,,Zimbabwe,34.60268,41.94728,,2014,,,2021-04-11T05:38:30.450Z
171d32eb-6f39-4d91-86cd-0c85b75136cd,f790d565-6d60-476b-bad7-8dfeb8211617,processing_plant,Ontario Processing Plant,619 Mining Road,,Ontario,Ontario,,Canada,6.15144,-18.12425,37579,2016,,,2020-03-11T05:38:30.450Z
33c79380-42db-4255-9780-a4d1889a155c,f790d565-6d60-476b-bad7-8dfeb8211617,mining_operation,Southern Nations Mining Operation,Mine Site Processing Zone,,Southern Nations,Southern Nations,,Ethiopia,8.69816,117.86255,26179,2024,,,2021-08-06T05:38:30.450Z
37aeebb0-eb3f-4b69-a03f-e1ae08a19926,f790d565-6d60-476b-bad7-8dfeb8211617,warehouse,Northern Cape Warehouse,108 Processing Way,,Northern Cape,Northern Cape,,South Africa,2.83162,-19.09436,,2019,,,2018-01-30T05:38:30.450Z
334a1df4-4f8a-4e6b-9e12-569b0542eff2,f790d565-6d60-476b-bad7-8dfeb8211617,r_and_d_center,Katanga R And D Center,757 Industrial Way,,Katanga,Katanga,,Democratic Republic of Congo,18.91934,-107.92869,,2024,,,2020-09-21T05:38:30.450Z
2883da46-7e24-44c3-88a7-3d7d3695a74f,1b34a295-7e7d-46ef-91e6-ed739cb9d235,headquarters,Atlantic Energy Headquarters,1245 Main Drive,Building A,Western,Western,44776,Ghana,17.42521,-44.91654,,2001,+998-800-9626,sales@atlanticenergy.com,2023-04-21T05:38:30.409Z
b7a20787-a5c1-4009-a4e0-0e9014541f6d,1b34a295-7e7d-46ef-91e6-ed739cb9d235,mining_operation,Quebec Mining Operation,Mine Site Processing Zone,,Quebec,Quebec,,Canada,4.09543,76.13803,10900,2017,,,2016-04-28T05:38:30.450Z
0e1fbe5a-c435-4d26-a6b7-9bbf18169ab1,1b34a295-7e7d-46ef-91e6-ed739cb9d235,processing_plant,Western Processing Plant,198 Industrial Way,,Western,Western,,Ghana,14.97099,83.09198,15864,2002,,,2021-10-11T05:38:30.450Z
e193deee-d4ca-41c5-bbf9-bdf026bf7707,1b34a295-7e7d-46ef-91e6-ed739cb9d235,processing_plant,Quebec Processing Plant,202 Mining Road,,Quebec,Quebec,,Canada,-0.59418,-75.11389,43170,2012,,,2023-07-10T05:38:30.450Z
b63481f3-b755-4e68-bd3c-99ee62ed41c9,1b34a295-7e7d-46ef-91e6-ed739cb9d235,warehouse,Nevada Warehouse,886 Mining Zone,,Nevada,Nevada,23207,United States,-13.51859,-92.56894,,2021,,,2024-12-02T05:38:30.450Z
9d5820b7-9fca-44f2-b930-6765b29bd560,1b34a295-7e7d-46ef-91e6-ed739cb9d235,office,Jujuy Office,474 Mining Zone,,Jujuy,Jujuy,,Argentina,18.19083,-17.35286,,2008,,,2019-11-28T05:38:30.450Z
d6173c46-6781-4d6a-bc26-a8d1ec4d6beb,1b34a295-7e7d-46ef-91e6-ed739cb9d235,warehouse,Eastern Warehouse,208 Mining Zone,,Eastern,Eastern,,Ghana,49.01031,-76.07591,,2023,,,2024-05-13T05:38:30.450Z
13777cbe-a197-4d5d-bfa0-06708bd3ad2f,1b34a295-7e7d-46ef-91e6-ed739cb9d235,office,Eastern Office,533 Mining Way,,Eastern,Eastern,,Ghana,-20.79927,27.35553,,2004,,,2018-11-03T05:38:30.450Z
6f41dcdc-b0a4-4f47-93d7-2cbcfce9dfac,1b34a295-7e7d-46ef-91e6-ed739cb9d235,office,Bikita Office,39 Industrial Road,,Bikita,Bikita,,Zimbabwe,35.96677,13.71245,,2019,,,2021-12-01T05:38:30.450Z
6ab74ff0-79bd-46fb-a4c2-9ab1a87a7270,1b34a295-7e7d-46ef-91e6-ed739cb9d235,office,Jujuy Office,965 Mining Zone,,Jujuy,Jujuy,,Argentina,30.84799,18.82327,,2006,,,2016-09-10T05:38:30.450Z
c6561076-ec07-4871-be63-0a9776dec0cc,1b34a295-7e7d-46ef-91e6-ed739cb9d235,mining_operation,Kigali Mining Operation,Mine Site Mining Way,,Kigali,Kigali,,Rwanda,25.73849,-55.01628,15542,2006,,,2024-12-17T05:38:30.450Z
7e432b7e-d9fe-4f7e-99f2-2b3a9ebc1125,1b34a295-7e7d-46ef-91e6-ed739cb9d235,processing_plant,Ashanti Processing Plant,712 Industrial Way,,Ashanti,Ashanti,,Ghana,-34.17034,-27.32613,44652,2008,,,2021-04-12T05:38:30.450Z
eaa5b1c2-5deb-45c7-814f-44c75d393ffc,1b34a295-7e7d-46ef-91e6-ed739cb9d235,processing_plant,Salta Processing Plant,386 Processing Way,,Salta,Salta,,Argentina,1.93628,119.56135,30087,2020,,,2023-04-10T05:38:30.450Z
84aa0b94-fd28-4da6-8c3b-ee78a95e7a6b,4de41147-0ced-42bb-9c8d-ca43be6d2b05,headquarters,Vertex Materials Headquarters,8112 Central Avenue,Floor 5,Limpopo,Limpopo,89633,South Africa,-0.53725,71.7626,,2002,+280-231-3565,sales@vertexmaterials.com,2023-08-14T05:38:30.409Z
539369e4-7e46-40fb-bc4d-23734eb5fe41,4de41147-0ced-42bb-9c8d-ca43be6d2b05,office,Northern Cape Office,848 Processing Way,,Northern Cape,Northern Cape,,South Africa,40.50938,66.80397,,2009,,,2023-02-15T05:38:30.450Z
b9cf8e56-06de-482b-82ad-38f1256035f4,4de41147-0ced-42bb-9c8d-ca43be6d2b05,r_and_d_center,Northern Cape R And D Center,491 Mining Zone,,Northern Cape,Northern Cape,,South Africa,-3.53411,110.82576,,2015,,,2017-01-07T05:38:30.450Z
eea6febc-7fd2-4f3d-9452-1a2d0183cd21,4de41147-0ced-42bb-9c8d-ca43be6d2b05,warehouse,Limpopo Warehouse,22 Processing Zone,,Limpopo,Limpopo,,South Africa,3.01784,104.2854,,2016,,,2019-07-08T05:38:30.450Z
