id,supplier_id,name,certificate_type,issuing_body,certificate_number,issue_date,expiry_date,document_url,verified,verified_by,verified_at,created_at
61af0136-cc02-4757-b12c-eab6e7703a06,85f19c5f-c906-4131-a2e1-c7ee824853e5,ISO 45001:2018,Safety,ISO,ISO-54222,2023-09-27,2026-09-26,https://cdn.lithiumbuy.com/certs/5a1928bf-88e0-4a91-a5a8-2edb8301c70c.pdf,true,0802f872-ba27-408c-8813-3c68b3f32676,2025-08-10T05:39:44.586Z,2023-09-27T05:39:44.586Z
c6de47eb-e136-4f95-a0d2-dcd2970e4fff,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,IATF 16949:2016,Industry Specific,IATF,IATF-79634,2024-01-05,2027-01-04,https://cdn.lithiumbuy.com/certs/cf8edfd1-cab0-4c83-abf9-36b18d5003e8.pdf,true,3d6f0842-18d8-44fc-852f-e9a06ba95686,2025-07-20T05:39:44.586Z,2024-01-05T05:39:44.586Z
9625f399-200e-4dc9-9e29-9838ecf46260,9359313b-6554-4d82-896a-f8df6fcd0ef6,ISO 45001:2018,Safety,ISO,ISO-62834,2025-03-11,2028-03-10,https://cdn.lithiumbuy.com/certs/b2411481-9151-46b1-b7fc-db21cb6b610c.pdf,true,1bb7cb7f-f74f-4b22-9294-e28761bcd392,2025-10-17T05:39:44.586Z,2025-03-11T05:39:44.586Z
d866cc20-1b04-41b8-8129-519a569a4ddd,7046e05c-72f2-4a98-8623-30516724d0bc,ISO 14001:2015,Environmental,ISO,ISO-28092,2025-05-19,2028-05-18,https://cdn.lithiumbuy.com/certs/12062c60-9283-462c-b595-116895819f26.pdf,true,fa677991-d228-4d03-8ab0-4b25f4cae3ad,2025-08-04T05:39:44.586Z,2025-05-19T05:39:44.586Z
f7a2d688-29a2-4e26-865e-9acc56103fb9,c6fd996f-9111-44dd-8a5c-447d9ec855ce,IATF 16949:2016,Industry Specific,IATF,IATF-84588,2023-11-15,2026-11-14,https://cdn.lithiumbuy.com/certs/5a0e01eb-de45-43ff-b343-add9c91a9d75.pdf,true,5a9e3bca-bfbf-4a5c-a0c5-63b01aa16956,2025-11-21T05:39:44.586Z,2023-11-15T05:39:44.586Z
f09e289a-9775-4b39-be50-41054f7284df,0af35e47-626b-47c8-9e0b-9872a03ae8b6,IATF 16949:2016,Industry Specific,IATF,IATF-53769,2025-03-16,2028-03-15,https://cdn.lithiumbuy.com/certs/2f807ac5-339d-49dd-8824-3e6eb290fdab.pdf,true,9c650b85-e28b-4389-9767-ffa6f8e11b2d,2025-11-03T05:39:44.586Z,2025-03-16T05:39:44.586Z
14294f74-3b0e-405b-9f2e-d491cc32ada8,9229b841-28bc-4c21-ae95-b1580c26e5c4,ISO 45001:2018,Safety,ISO,ISO-35950,2024-11-22,2027-11-22,https://cdn.lithiumbuy.com/certs/4616ea7c-bd6d-43e4-8a11-5ad0ed1a54bb.pdf,true,9cbe409b-15fc-4217-a586-e650b7c811ea,2025-09-30T05:39:44.586Z,2024-11-22T05:39:44.586Z
72956f08-1c45-46e7-b2e0-b4b19651f985,0e47e6d4-bb17-4ac5-a2fa-2e1f2f96443e,ISO 14001:2015,Environmental,ISO,ISO-81017,2023-05-28,2026-05-27,https://cdn.lithiumbuy.com/certs/349f1447-d602-40fb-86ae-274e74e37d65.pdf,true,48e0fa55-a8e9-455f-be3e-0fd2550555ce,2025-11-10T05:39:44.586Z,2023-05-28T05:39:44.586Z
32d9b947-68cf-4f72-bedb-41f5dd6f511a,8e503c29-9cdb-4f53-ae51-aee678085660,IATF 16949:2016,Industry Specific,IATF,IATF-71808,2023-03-11,2026-03-10,https://cdn.lithiumbuy.com/certs/b9e0576f-81ca-4780-9877-7aaf0d7350a9.pdf,true,bd052846-2fa0-4738-9340-62556ea87d53,2025-11-27T05:39:44.586Z,2023-03-11T05:39:44.586Z
6cdf9168-629e-4950-a7d5-e617fcf24591,33341bfa-7a02-4df4-8eb7-e343553bacdd,ISO 9001:2015,Quality Management,ISO,ISO-11102,2025-03-26,2028-03-25,https://cdn.lithiumbuy.com/certs/d9e0c9c3-cd6c-46b4-9d44-5056b8924cae.pdf,true,1ac66a44-59ef-4cbf-a631-fb11542c407a,2025-08-11T05:39:44.586Z,2025-03-26T05:39:44.586Z
e581adca-31f9-4cf2-99d1-0466875b2241,ee2e59c2-0031-48e5-8e02-06bcc4fc83f7,IATF 16949:2016,Industry Specific,IATF,IATF-29242,2023-09-11,2026-09-10,https://cdn.lithiumbuy.com/certs/b8aca40a-dbfa-476a-92e7-aa3e682ae434.pdf,true,5b343805-815f-4673-8b8c-33b90dc15190,2025-09-21T05:39:44.586Z,2023-09-11T05:39:44.586Z
